City,Air Quality,Index Value,Prominent Pollutant,No. of Stations Participated / Total Stations (Based on Number of Monitoring Stations),Date
Jalore,Satisfactory,85,"PM
10",1/1,2024-03-03
Jalore,Satisfactory,81,"PM
10",1/1,2024-03-04
Jalore,Satisfactory,93,"PM
10",1/1,2024-03-05
Jalore,Satisfactory,90,"PM
10",1/1,2024-03-06
Jalore,Moderate,140,"PM
10",1/1,2024-03-07
Jalore,Satisfactory,92,"PM
10",1/1,2024-03-08
Jalore,Moderate,111,"O
3",1/1,2024-03-09
Jalore,Moderate,153,"O
3",1/1,2024-03-10
Jalore,Moderate,129,"PM
10",1/1,2024-03-11
Jalore,Satisfactory,96,"PM
10",1/1,2024-03-12
Jalore,Moderate,105,"PM
10",1/1,2024-03-13
Jalore,Moderate,152,"PM
10",1/1,2024-03-14
Jalore,Moderate,151,"PM
10",1/1,2024-03-15
Jalore,Moderate,123,"PM
10",1/1,2024-03-16
Jalore,Moderate,109,"PM
10",1/1,2024-03-17
Jalore,Moderate,105,"PM
10",1/1,2024-03-18
Jalore,Moderate,167,"PM
10",1/1,2024-03-19
Jalore,Moderate,101,"PM
10",1/1,2024-03-20
Jalore,Moderate,110,"PM
10",1/1,2024-03-21
Jalore,Moderate,108,"PM
10",1/1,2024-03-22
Jalore,Moderate,123,"PM
10",1/1,2024-03-23
Jalore,Satisfactory,99,"PM
10",1/1,2024-03-24
Jalore,Moderate,102,"PM
10",1/1,2024-03-25
Jalore,Moderate,145,"PM
10",1/1,2024-03-26
Jalore,Moderate,119,"PM
10",1/1,2024-03-27
Jalore,Moderate,103,"PM
10",1/1,2024-03-28
Jalore,Moderate,131,"PM
10",1/1,2024-03-29
Jalore,Satisfactory,91,"PM
10",1/1,2024-03-30
Jalore,Satisfactory,93,"PM
10",1/1,2024-03-31
Jalore,Moderate,128,"PM
10",1/1,2024-04-01
Jalore,Moderate,158,"PM
10",1/1,2024-04-02
Jalore,Satisfactory,100,"PM
10",1/1,2024-04-03
Jalore,Moderate,112,"PM
10",1/1,2024-04-04
Jalore,Moderate,115,"PM
10",1/1,2024-04-05
Jalore,Moderate,123,"PM
10",1/1,2024-04-06
Jalore,Moderate,124,"PM
10",1/1,2024-04-07
Jalore,Moderate,136,"PM
10",1/1,2024-04-08
Jalore,Moderate,137,"PM
10",1/1,2024-04-09
Jalore,Moderate,122,"PM
10",1/1,2024-04-11
Jalore,Moderate,112,"O
3",1/1,2024-04-12
Jalore,Moderate,104,"PM
10",1/1,2024-04-13
Jalore,Satisfactory,89,"PM
10",1/1,2024-04-14
Jalore,Satisfactory,93,"PM
10",1/1,2024-04-15
Jalore,Satisfactory,89,"PM
10",1/1,2024-04-16
Jalore,Moderate,136,"PM
10",1/1,2024-04-17
Jalore,Moderate,140,"PM
10",1/1,2024-04-18
Jalore,Moderate,117,"PM
10",1/1,2024-04-19
Jalore,Satisfactory,89,"O
3",1/1,2024-04-20
Jalore,Satisfactory,96,"O
3",1/1,2024-04-21
Jalore,Satisfactory,87,"PM
10",1/1,2024-04-22
Jalore,Moderate,108,"PM
10",1/1,2024-04-23
Jalore,Moderate,128,"PM
10",1/1,2024-04-25
Jalore,Satisfactory,91,"PM
10",1/1,2024-04-26
Jalore,Moderate,112,"PM
10",1/1,2024-04-27
Jalore,Moderate,117,"PM
10",1/1,2024-04-28
Jalore,Satisfactory,97,"PM
10",1/1,2024-04-29
Jalore,Moderate,156,"PM
10",1/1,2024-04-30
Jalore,Moderate,148,"PM
10",1/1,2024-05-01
Jalore,Moderate,142,"PM
10",1/1,2024-05-02
Jalore,Moderate,149,"PM
10",1/1,2024-05-03
Jalore,Satisfactory,93,"PM
10",1/1,2024-05-04
Jalore,Satisfactory,100,"PM
10",1/1,2024-05-05
Jalore,Satisfactory,81,"PM
10",1/1,2024-05-06
Jalore,Moderate,115,"PM
10",1/1,2024-05-07
Jalore,Moderate,107,"PM
10",1/1,2024-05-08
Jalore,Satisfactory,98,"PM
10",1/1,2024-05-09
Jalore,Satisfactory,87,"PM
10",1/1,2024-05-10
Jalore,Moderate,103,"PM
10",1/1,2024-05-11
Jalore,Satisfactory,84,"PM
10",1/1,2024-05-12
Jalore,Satisfactory,100,"PM
10",1/1,2024-05-13
Jalore,Moderate,106,"O
3",1/1,2024-05-14
Jalore,Moderate,118,"O
3",1/1,2024-05-15
Jalore,Moderate,120,"PM
10",1/1,2024-05-16
Jalore,Moderate,149,"PM
10",1/1,2024-05-17
Jalore,Moderate,163,"O
3",1/1,2024-05-18
Jalore,Moderate,158,"O
3",1/1,2024-05-19
Jalore,Moderate,126,"PM
10",1/1,2024-05-20
Jalore,Moderate,122,"PM
10",1/1,2024-05-21
Jalore,Moderate,107,"PM
10",1/1,2024-05-22
Jalore,Moderate,131,"PM
10",1/1,2024-05-23
Jalore,Poor,217,"PM
10",1/1,2024-05-24
Jalore,Moderate,122,"PM
10",1/1,2024-05-25
Jalore,Moderate,109,"PM
10",1/1,2024-05-26
Jalore,Moderate,139,"PM
10",1/1,2024-05-27
Jalore,Moderate,174,"PM
10",1/1,2024-05-28
Jalore,Moderate,148,"PM
10",1/1,2024-05-29
Jalore,Moderate,129,"PM
10",1/1,2024-05-30
Jalore,Moderate,121,"PM
10",1/1,2024-05-31
Jalore,Moderate,103,"PM
10",1/1,2024-06-01
Jalore,Moderate,117,"PM
10",1/1,2024-06-02
Jalore,Moderate,130,"PM
10",1/1,2024-06-03
Jalore,Moderate,111,"PM
10",1/1,2024-06-04
Jalore,Moderate,119,"PM
10",1/1,2024-06-05
Jalore,Moderate,113,"PM
10",1/1,2024-06-06
Jalore,Moderate,110,"PM
10",1/1,2024-06-07
Jalore,Moderate,156,"PM
10",1/1,2024-06-08
Jalore,Moderate,108,"PM
10",1/1,2024-06-09
Jalore,Moderate,135,"PM
10",1/1,2024-06-10
Jalore,Moderate,107,"PM
10",1/1,2024-06-11
Jalore,Satisfactory,80,"PM
10",1/1,2024-06-12
Jalore,Satisfactory,84,"PM
10",1/1,2024-06-13
Jalore,Satisfactory,81,"PM
10",1/1,2024-06-14
Jalore,Satisfactory,97,"PM
10",1/1,2024-06-15
Jalore,Satisfactory,98,"PM
10",1/1,2024-06-16
Jalore,Satisfactory,85,"PM
10",1/1,2024-06-17
Jalore,Satisfactory,90,"PM
10",1/1,2024-06-18
Jalore,Satisfactory,85,"PM
10",1/1,2024-06-19
Jalore,Moderate,110,"PM
10",1/1,2024-06-20
Jalore,Moderate,121,"PM
10",1/1,2024-06-21
Jalore,Moderate,101,"PM
10",1/1,2024-06-22
Jalore,Moderate,121,"PM
10",1/1,2024-06-23
Jalore,Moderate,116,"PM
10",1/1,2024-06-24
Jalore,Satisfactory,98,"PM
10",1/1,2024-06-25
Jalore,Satisfactory,70,"O
3",1/1,2024-06-26
Jalore,Good,50,"O
3",1/1,2024-06-27
Jalore,Good,35,"O
3",1/1,2024-06-28
Jalore,Good,44,"O
3",1/1,2024-06-29
Jalore,Good,47,"PM
10",1/1,2024-06-30
Jalore,Good,49,"O
3",1/1,2024-07-01
Jalore,Good,48,"O
3",1/1,2024-07-02
Jalore,Satisfactory,73,"PM
10",1/1,2024-07-03
Jalore,Satisfactory,90,"PM
10",1/1,2024-07-04
Jalore,Satisfactory,84,"PM
10",1/1,2024-07-05
Jalore,Satisfactory,84,"PM
10",1/1,2024-07-06
Jalore,Moderate,108,"PM
10",1/1,2024-07-07
Jalore,Moderate,102,"PM
10",1/1,2024-07-08
Jalore,Satisfactory,91,"PM
10",1/1,2024-07-09
Jalore,Satisfactory,64,"PM
10",1/1,2024-07-10
Jalore,Satisfactory,56,"PM
10",1/1,2024-07-11
Jalore,Satisfactory,63,"PM
10",1/1,2024-07-12
Jalore,Satisfactory,78,"PM
10",1/1,2024-07-13
Jalore,Satisfactory,95,"PM
10",1/1,2024-07-14
Jalore,Satisfactory,84,"PM
10",1/1,2024-07-15
Jalore,Good,49,"PM
10",1/1,2024-07-16
Jalore,Satisfactory,60,"PM
10",1/1,2024-07-17
Jalore,Satisfactory,60,"PM
10",1/1,2024-07-18
Jalore,Good,44,"O
3",1/1,2024-07-19
Jalore,Good,41,"PM
10",1/1,2024-07-20
Jalore,Satisfactory,82,"PM
10",1/1,2024-07-21
Jalore,Satisfactory,76,"PM
10",1/1,2024-07-22
Jalore,Satisfactory,57,"PM
10",1/1,2024-07-23
Jalore,Satisfactory,55,"PM
10",1/1,2024-07-24
Jalore,Satisfactory,81,"PM
10",1/1,2024-07-25
Jalore,Satisfactory,93,"PM
10",1/1,2024-07-26
Jalore,Satisfactory,94,"PM
10",1/1,2024-07-27
Jalore,Moderate,126,"PM
10",1/1,2024-07-28
Jalore,Poor,235,"PM
10",1/1,2024-07-29
Jalore,Satisfactory,65,"PM
10",1/1,2024-07-30
Jalore,Satisfactory,56,"PM
10",1/1,2024-08-01
Jalore,Good,35,"PM
10",1/1,2024-08-02
Jalore,Good,34,"O
3",1/1,2024-08-03
Jalore,Good,35,"PM
10",1/1,2024-08-04
Jalore,Good,44,"PM
10",1/1,2024-08-06
Jalore,Good,37,"PM
10",1/1,2024-08-07
Jalore,Satisfactory,54,"PM
10",1/1,2024-08-08
Jalore,Satisfactory,71,"PM
10",1/1,2024-08-09
Jalore,Satisfactory,51,"PM
10",1/1,2024-08-10
Jalore,Good,38,"PM
10",1/1,2024-08-11
Jalore,Satisfactory,54,"PM
10",1/1,2024-08-12
Jalore,Satisfactory,63,"PM
10",1/1,2024-08-13
Jalore,Satisfactory,62,"PM
10",1/1,2024-08-14
Jalore,Satisfactory,56,"PM
10",1/1,2024-08-15
Jalore,Satisfactory,56,"PM
10",1/1,2024-08-16
Jalore,Good,40,"PM
10",1/1,2024-08-17
Jalore,Satisfactory,62,"PM
10",1/1,2024-08-18
Jalore,Satisfactory,86,"PM
10",1/1,2024-08-19
Jalore,Satisfactory,71,"PM
10",1/1,2024-08-20
Jalore,Satisfactory,71,"PM
10",1/1,2024-08-21
Jalore,Satisfactory,69,"PM
10",1/1,2024-08-22
Jalore,Satisfactory,77,"PM
10",1/1,2024-08-23
Jalore,Good,37,"PM
10",1/1,2024-08-24
Jalore,Good,32,"O
3",1/1,2024-08-25
Jalore,Good,38,"O
3",1/1,2024-08-26
Jalore,Good,26,"O
3",1/1,2024-08-27
Jalore,Good,33,"O
3",1/1,2024-08-28
Jalore,Good,36,"PM
10",1/1,2024-08-29
Jalore,Satisfactory,78,"PM
10",1/1,2024-08-31
Jalore,Good,47,"PM
10",1/1,2024-09-01
Jalore,Satisfactory,78,"PM
10",1/1,2024-09-02
Jalore,Satisfactory,51,"PM
10",1/1,2024-09-03
Jalore,Good,27,"PM
10",1/1,2024-09-04
Jalore,Good,28,"O
3",1/1,2024-09-05
Jalore,Satisfactory,54,"PM
10",1/1,2024-09-06
Jalore,Satisfactory,77,"PM
10",1/1,2024-09-07
Jalore,Good,43,"PM
10",1/1,2024-09-09
Jalore,Satisfactory,62,"PM
10",1/1,2024-09-10
Jalore,Satisfactory,84,"PM
10",1/1,2024-09-11
Jalore,Moderate,107,"PM
10",1/1,2024-09-12
Jalore,Satisfactory,85,"PM
10",1/1,2024-09-14
Jalore,Satisfactory,97,"PM
10",1/1,2024-09-15
Jalore,Satisfactory,96,"PM
10",1/1,2024-09-16
Jalore,Satisfactory,84,"PM
10",1/1,2024-09-17
Jalore,Moderate,101,"PM
10",1/1,2024-09-18
Jalore,Moderate,101,"PM
10",1/1,2024-09-19
Jalore,Satisfactory,85,"PM
10",1/1,2024-09-20
Jalore,Moderate,105,"PM
10",1/1,2024-09-21
Jalore,Satisfactory,92,"PM
10",1/1,2024-09-22
Jalore,Satisfactory,96,"PM
10",1/1,2024-09-23
Jalore,Satisfactory,98,"PM
10",1/1,2024-09-24
Jalore,Moderate,115,"PM
10",1/1,2024-09-25
Jalore,Moderate,108,"PM
10",1/1,2024-09-26
Jalore,Satisfactory,76,"PM
10",1/1,2024-09-27
Jalore,Satisfactory,52,"O
3",1/1,2024-09-28
Jalore,Satisfactory,52,"PM
10",1/1,2024-09-29
Jalore,Satisfactory,68,"PM
10",1/1,2024-09-30
Jalore,Satisfactory,73,"PM
10",1/1,2024-10-01
Jalore,Satisfactory,69,"PM
10",1/1,2024-10-02
Jalore,Satisfactory,67,"PM
10",1/1,2024-10-03
Jalore,Satisfactory,64,"PM
10",1/1,2024-10-04
Jalore,Satisfactory,72,"PM
10",1/1,2024-10-05
Jalore,Satisfactory,81,"PM
10",1/1,2024-10-06
Jalore,Moderate,110,"PM
10",1/1,2024-10-07
Jalore,Moderate,135,"PM
10",1/1,2024-10-08
Jalore,Moderate,133,"PM
10",1/1,2024-10-09
Jalore,Moderate,125,"PM
10",1/1,2024-10-10
Jalore,Satisfactory,90,"PM
10",1/1,2024-10-11
Jalore,Moderate,104,"PM
10",1/1,2024-10-12
Jalore,Satisfactory,69,"PM
10",1/1,2024-10-13
Jalore,Satisfactory,62,"PM
10",1/1,2024-10-14
Jalore,Satisfactory,82,"PM
10",1/1,2024-10-15
Jalore,Moderate,127,"PM
10",1/1,2024-10-16
Jalore,Moderate,104,"PM
10",1/1,2024-10-17
Jalore,Moderate,132,"PM
10",1/1,2024-10-18
Jalore,Moderate,160,"PM
10",1/1,2024-10-19
Jalore,Moderate,123,"PM
10",1/1,2024-10-20
Jalore,Moderate,138,"PM
10",1/1,2024-10-21
Jalore,Satisfactory,77,"PM
10",1/1,2024-10-22
Jalore,Moderate,136,"PM
10",1/1,2024-10-23
Jalore,Moderate,147,"PM
10",1/1,2024-10-24
Jalore,Poor,203,"PM
10",1/1,2024-10-25
Jalore,Moderate,178,"PM
10",1/1,2024-10-26
Jalore,Moderate,169,"PM
10",1/1,2024-10-27
Jalore,Moderate,180,"PM
10",1/1,2024-10-29
Jalore,Moderate,142,"PM
10",1/1,2024-10-30
Jalore,Moderate,138,"PM
10",1/1,2024-10-31
Jalore,Poor,244,"PM
2.5",1/1,2024-11-01
Jalore,Moderate,174,"PM
10",1/1,2024-11-02
Jalore,Moderate,130,"PM
10",1/1,2024-11-03
Jalore,Moderate,155,"PM
10",1/1,2024-11-04
Jalore,Moderate,182,"PM
10",1/1,2024-11-05
Jalore,Moderate,173,"PM
10",1/1,2024-11-06
Jalore,Moderate,170,"PM
10",1/1,2024-11-07
Jalore,Moderate,157,"PM
10",1/1,2024-11-08
Jalore,Moderate,128,"PM
10",1/1,2024-11-09
Jalore,Moderate,131,"PM
10",1/1,2024-11-10
Jalore,Moderate,116,"PM
10",1/1,2024-11-11
Jalore,Moderate,137,"PM
10",1/1,2024-11-12
Jalore,Moderate,131,"PM
10",1/1,2024-11-13
Jalore,Moderate,152,"PM
10",1/1,2024-11-14
Jalore,Moderate,196,"PM
2.5",1/1,2024-11-16
Jalore,Moderate,118,"PM
10",1/1,2024-11-17
Jalore,Moderate,121,"PM
2.5",1/1,2024-11-18
Jalore,Moderate,121,"PM
10",1/1,2024-11-19
Jalore,Moderate,133,"PM
10",1/1,2024-11-20
Jalore,Moderate,124,"PM
10",1/1,2024-11-21
Jalore,Moderate,168,"PM
2.5",1/1,2024-11-22
Jalore,Moderate,167,"PM
2.5",1/1,2024-11-23
Jalore,Moderate,197,"PM
2.5",1/1,2024-11-24
Jalore,Moderate,126,"PM
2.5",1/1,2024-11-25
Jalore,Moderate,148,"PM
2.5",1/1,2024-11-26
Jalore,Moderate,141,"PM
2.5",1/1,2024-11-27
Jalore,Moderate,156,"PM
10",1/1,2024-11-28
Jalore,Moderate,133,"PM
10",1/1,2024-11-29
Jalore,Moderate,130,"PM
10",1/1,2024-11-30
Jalore,Moderate,131,"PM
2.5",1/1,2024-12-01
Jalore,Moderate,117,"PM
2.5",1/1,2024-12-02
Jalore,Moderate,112,"PM
10",1/1,2024-12-03
Jalore,Moderate,121,"PM
10",1/1,2024-12-04
Jalore,Moderate,110,"PM
10",1/1,2024-12-05
Jalore,Moderate,109,"PM
10",1/1,2024-12-06
Jalore,Moderate,120,"PM
10",1/1,2024-12-07
Jalore,Moderate,116,"PM
10",1/1,2024-12-08
Jalore,Moderate,190,"PM
10",1/1,2024-12-09
Jalore,Moderate,156,"PM
2.5",1/1,2024-12-10
Jalore,Moderate,111,"PM
10",1/1,2024-12-11
Jalore,Moderate,111,"PM
10",1/1,2024-12-12
Jalore,Moderate,109,"PM
10",1/1,2024-12-13
Jalore,Satisfactory,92,"PM
10",1/1,2024-12-14
Jalore,Moderate,112,"PM
10",1/1,2024-12-15
Jalore,Moderate,129,"PM
2.5",1/1,2024-12-16
Jalore,Poor,216,"PM
2.5",1/1,2024-12-17
Jalore,Poor,206,"PM
2.5",1/1,2024-12-18
Jalore,Poor,232,"PM
2.5",1/1,2024-12-19
Jalore,Poor,283,"PM
2.5",1/1,2024-12-20
Jalore,Very Poor,379,"PM
2.5",1/1,2024-12-21
Jalore,Very Poor,311,"PM
2.5",1/1,2024-12-22
Jalore,Poor,228,"PM
2.5",1/1,2024-12-23
Jalore,Very Poor,324,"PM
2.5",1/1,2024-12-24
Jalore,Very Poor,316,"PM
2.5",1/1,2024-12-25
Jalore,Very Poor,341,"PM
2.5",1/1,2024-12-26
Jalore,Very Poor,343,"PM
2.5",1/1,2024-12-27
Jalore,Very Poor,308,"PM
2.5",1/1,2024-12-28
Jalore,Moderate,125,"PM
10",1/1,2024-12-29
Jalore,Moderate,113,"PM
10",1/1,2024-12-30
Jalore,Moderate,108,"PM
2.5",1/1,2024-12-31
Jalore,Moderate,122,"PM
10",1/1,2025-01-02
Jalore,Moderate,156,"PM
10",1/1,2025-01-03
Jalore,Moderate,159,"PM
2.5",1/1,2025-01-05
Jalore,Moderate,182,"PM
2.5",1/1,2025-01-06
Jalore,Moderate,124,"PM
2.5",1/1,2025-01-07
Jalore,Moderate,151,"PM
2.5",1/1,2025-01-08
Jalore,Moderate,159,"PM
2.5",1/1,2025-01-09
Jalore,Moderate,161,"PM
2.5",1/1,2025-01-10
Jalore,Moderate,116,"PM
10",1/1,2025-01-11
Jalore,Moderate,189,"PM
2.5",1/1,2025-01-12
Jalore,Moderate,185,"PM
2.5",1/1,2025-01-13
Jalore,Moderate,193,"PM
2.5",1/1,2025-01-14
Jalore,Poor,219,"PM
2.5",1/1,2025-01-16
Jalore,Moderate,104,"PM
2.5",1/1,2025-01-17
Jalore,Moderate,128,"PM
2.5",1/1,2025-01-18
Jalore,Poor,219,"PM
2.5",1/1,2025-01-19
Jalore,Poor,230,"PM
2.5",1/1,2025-01-20
Jalore,Moderate,148,"PM
2.5",1/1,2025-01-22
Jalore,Moderate,115,"PM
10",1/1,2025-01-23
Jalore,Moderate,103,"PM
10",1/1,2025-01-24
Jalore,Satisfactory,99,"PM
10",1/1,2025-01-25
Jalore,Moderate,117,"PM
10",1/1,2025-01-26
Jalore,Moderate,117,"PM
10",1/1,2025-01-27
Jalore,Moderate,146,"PM
10",1/1,2025-01-28
Jalore,Moderate,199,"PM
10",1/1,2025-01-29
Jalore,Moderate,123,"PM
10",1/1,2025-01-30
Jalore,Moderate,172,"PM
10",1/1,2025-01-31
Jalore,Moderate,105,"PM
10",1/1,2025-02-03
Jalore,Moderate,130,"PM
10",1/1,2025-02-05
Jalore,Moderate,127,"PM
10",1/1,2025-02-06
Jalore,Satisfactory,89,"PM
10",1/1,2025-02-07
Jalore,Satisfactory,94,"PM
10",1/1,2025-02-08
Jalore,Moderate,183,"PM
10",1/1,2025-02-09
Jalore,Moderate,173,"PM
10",1/1,2025-02-10
Jalore,Moderate,152,"PM
10",1/1,2025-02-11
Jalore,Moderate,105,"PM
10",1/1,2025-02-12
Jalore,Moderate,160,"PM
10",1/1,2025-02-13
Jalore,Moderate,182,"PM
10",1/1,2025-02-14
Jalore,Satisfactory,92,"PM
10",1/1,2025-02-15
Jalore,Moderate,152,"PM
10",1/1,2025-02-16
Jalore,Satisfactory,87,"PM
10",1/1,2025-02-17
Jalore,Moderate,113,"PM
10",1/1,2025-02-18
Jalore,Moderate,149,"PM
10",1/1,2025-02-19
Jalore,Satisfactory,100,"PM
10",1/1,2025-02-20
Jalore,Moderate,142,"PM
10",1/1,2025-02-21
Jalore,Moderate,107,"PM
10",1/1,2025-02-22
Jalore,Moderate,137,"PM
10",1/1,2025-02-23
Jalore,Moderate,112,"PM
10",1/1,2025-02-24
Jalore,Moderate,128,"PM
10",1/1,2025-02-25
Jalore,Moderate,184,"PM
10",1/1,2025-02-26
Jalore,Moderate,126,"PM
10",1/1,2025-02-27
Jalore,Satisfactory,88,"PM
10",1/1,2025-02-28
Jalore,Satisfactory,91,"PM
10",1/1,2025-03-01
Jalore,Moderate,107,"PM
10",1/1,2025-03-02
Jalore,Moderate,121,"PM
10",1/1,2025-03-03
Jalore,Moderate,161,"PM
10",1/1,2025-03-04
Jalore,Moderate,137,"PM
10",1/1,2025-03-05
Jalore,Moderate,145,"PM
10",1/1,2025-03-06
Jalore,Moderate,174,"PM
10",1/1,2025-03-07
Jalore,Moderate,114,"PM
10",1/1,2025-03-08
Jalore,Moderate,125,"PM
10",1/1,2025-03-09
Jalore,Moderate,129,"PM
10",1/1,2025-03-10
Jalore,Moderate,165,"PM
10",1/1,2025-03-11
Jalore,Moderate,136,"PM
10",1/1,2025-03-12
Jalore,Satisfactory,68,"O
3",1/1,2025-03-13
Jalore,Satisfactory,80,"PM
10",1/1,2025-03-14
Jalore,Satisfactory,92,"O
3",1/1,2025-03-16
Jalore,Satisfactory,88,"O
3",1/1,2025-03-17
